term,business,entertainment,politics,df,idf,TFIDF_business,TFIDF_entertainment,TFIDF_politics
jowel,1,17,0,2,0.17609125905568124,0.17609125905568124,2.993551403946581,0.0
solut,1,16,15,3,0.0,0.0,0.0,0.0
faith,1,16,6,3,0.0,0.0,0.0,0.0
scare,1,16,4,3,0.0,0.0,0.0,0.0
outcom,1,16,4,3,0.0,0.0,0.0,0.0
defeat,1,16,3,3,0.0,0.0,0.0,0.0
indefinit,1,16,2,3,0.0,0.0,0.0,0.0
antisemit,1,16,0,2,0.17609125905568124,0.17609125905568124,2.8174601448909,0.0
statist,1,15,28,3,0.0,0.0,0.0,0.0
tag,1,15,8,3,0.0,0.0,0.0,0.0
hole,1,15,5,3,0.0,0.0,0.0,0.0
repli,1,15,5,3,0.0,0.0,0.0,0.0
resolut,1,15,4,3,0.0,0.0,0.0,0.0
mistak,1,15,4,3,0.0,0.0,0.0,0.0
undermin,1,15,2,3,0.0,0.0,0.0,0.0
countrysid,1,15,1,3,0.0,0.0,0.0,0.0
custodi,1,15,1,3,0.0,0.0,0.0,0.0
galloway,1,15,0,2,0.17609125905568124,0.17609125905568124,2.6413688858352184,0.0
callaghan,1,15,0,2,0.17609125905568124,0.17609125905568124,2.6413688858352184,0.0
lowest,1,14,22,3,0.0,0.0,0.0,0.0
crisi,1,14,21,3,0.0,0.0,0.0,0.0
intervent,1,14,6,3,0.0,0.0,0.0,0.0
guidanc,1,14,4,3,0.0,0.0,0.0,0.0
constabl,1,14,0,2,0.17609125905568124,0.17609125905568124,2.465277626779537,0.0
formal,1,13,22,3,0.0,0.0,0.0,0.0
core,1,13,16,3,0.0,0.0,0.0,0.0
salari,1,13,13,3,0.0,0.0,0.0,0.0
ident,1,13,9,3,0.0,0.0,0.0,0.0
licens,1,13,5,3,0.0,0.0,0.0,0.0
armi,1,13,3,3,0.0,0.0,0.0,0.0
plea,1,13,2,3,0.0,0.0,0.0,0.0
quinn,1,13,0,2,0.17609125905568124,0.17609125905568124,2.289186367723856,0.0
nazi,1,13,0,2,0.17609125905568124,0.17609125905568124,2.289186367723856,0.0
behav,1,13,0,2,0.17609125905568124,0.17609125905568124,2.289186367723856,0.0
fiscal,1,12,33,3,0.0,0.0,0.0,0.0
structur,1,12,25,3,0.0,0.0,0.0,0.0
poorest,1,12,18,3,0.0,0.0,0.0,0.0
lay,1,12,6,3,0.0,0.0,0.0,0.0
advoc,1,12,2,3,0.0,0.0,0.0,0.0
sorri,1,12,0,2,0.17609125905568124,0.17609125905568124,2.113095108668175,0.0
dossier,1,12,0,2,0.17609125905568124,0.17609125905568124,2.113095108668175,0.0
qualif,1,12,0,2,0.17609125905568124,0.17609125905568124,2.113095108668175,0.0
strategist,1,11,12,3,0.0,0.0,0.0,0.0
reli,1,11,9,3,0.0,0.0,0.0,0.0
restor,1,11,9,3,0.0,0.0,0.0,0.0
afghanistan,1,11,8,3,0.0,0.0,0.0,0.0
pc,1,11,6,3,0.0,0.0,0.0,0.0
equival,1,11,3,3,0.0,0.0,0.0,0.0
pakistani,1,11,3,3,0.0,0.0,0.0,0.0
tyranni,1,11,0,2,0.17609125905568124,0.17609125905568124,1.9370038496124935,0.0
gap,1,10,25,3,0.0,0.0,0.0,0.0
optimist,1,10,23,3,0.0,0.0,0.0,0.0
driver,1,10,12,3,0.0,0.0,0.0,0.0
closur,1,10,12,3,0.0,0.0,0.0,0.0
fiveyear,1,10,9,3,0.0,0.0,0.0,0.0
difficulti,1,10,8,3,0.0,0.0,0.0,0.0
sceptic,1,10,7,3,0.0,0.0,0.0,0.0
midland,1,10,7,3,0.0,0.0,0.0,0.0
donor,1,10,3,3,0.0,0.0,0.0,0.0
afraid,1,10,3,3,0.0,0.0,0.0,0.0
outbreak,1,10,2,3,0.0,0.0,0.0,0.0
imprison,1,10,1,3,0.0,0.0,0.0,0.0
frederick,1,10,1,3,0.0,0.0,0.0,0.0
distract,1,10,1,3,0.0,0.0,0.0,0.0
liverpool,1,10,0,2,0.17609125905568124,0.17609125905568124,1.7609125905568124,0.0
indonesia,1,9,35,3,0.0,0.0,0.0,0.0
fuell,1,9,12,3,0.0,0.0,0.0,0.0
shift,1,9,11,3,0.0,0.0,0.0,0.0
harm,1,9,10,3,0.0,0.0,0.0,0.0
pakistan,1,9,9,3,0.0,0.0,0.0,0.0
consequ,1,9,5,3,0.0,0.0,0.0,0.0
autumn,1,9,5,3,0.0,0.0,0.0,0.0
disadvantag,1,9,1,3,0.0,0.0,0.0,0.0
straightforward,1,9,0,2,0.17609125905568124,0.17609125905568124,1.5848213315011312,0.0
russia,1,8,99,3,0.0,0.0,0.0,0.0
farm,1,8,19,3,0.0,0.0,0.0,0.0
brussel,1,8,11,3,0.0,0.0,0.0,0.0
error,1,8,8,3,0.0,0.0,0.0,0.0
disagre,1,8,2,3,0.0,0.0,0.0,0.0
czech,1,8,2,3,0.0,0.0,0.0,0.0
grade,1,8,2,3,0.0,0.0,0.0,0.0
urgent,1,8,2,3,0.0,0.0,0.0,0.0
bu,1,8,2,3,0.0,0.0,0.0,0.0
obtain,1,8,2,3,0.0,0.0,0.0,0.0
firsttim,1,8,0,2,0.17609125905568124,0.17609125905568124,1.40873007244545,0.0
enthusiasm,1,8,0,2,0.17609125905568124,0.17609125905568124,1.40873007244545,0.0
nao,1,8,0,2,0.17609125905568124,0.17609125905568124,1.40873007244545,0.0
cruel,1,8,0,2,0.17609125905568124,0.17609125905568124,1.40873007244545,0.0
classroom,1,8,0,2,0.17609125905568124,0.17609125905568124,1.40873007244545,0.0
facil,1,7,20,3,0.0,0.0,0.0,0.0
turkish,1,7,16,3,0.0,0.0,0.0,0.0
regain,1,7,11,3,0.0,0.0,0.0,0.0
discount,1,7,10,3,0.0,0.0,0.0,0.0
presidenti,1,7,9,3,0.0,0.0,0.0,0.0
inevit,1,7,7,3,0.0,0.0,0.0,0.0
easier,1,7,5,3,0.0,0.0,0.0,0.0
command,1,7,4,3,0.0,0.0,0.0,0.0
sooner,1,7,4,3,0.0,0.0,0.0,0.0
obscur,1,7,2,3,0.0,0.0,0.0,0.0
wreck,1,7,1,3,0.0,0.0,0.0,0.0
contempt,1,7,1,3,0.0,0.0,0.0,0.0
bound,1,7,1,3,0.0,0.0,0.0,0.0
ashcroft,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
disord,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
mate,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
privaci,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
budd,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
accommod,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
supremo,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
hound,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
tessa,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
rattl,1,7,0,2,0.17609125905568124,0.17609125905568124,1.2326388133897686,0.0
eastern,1,6,14,3,0.0,0.0,0.0,0.0
punish,1,6,12,3,0.0,0.0,0.0,0.0
devast,1,6,8,3,0.0,0.0,0.0,0.0
persist,1,6,7,3,0.0,0.0,0.0,0.0
tighten,1,6,7,3,0.0,0.0,0.0,0.0
phase,1,6,6,3,0.0,0.0,0.0,0.0
hang,1,6,5,3,0.0,0.0,0.0,0.0
defi,1,6,4,3,0.0,0.0,0.0,0.0
exact,1,6,3,3,0.0,0.0,0.0,0.0
survivor,1,6,3,3,0.0,0.0,0.0,0.0
swing,1,6,2,3,0.0,0.0,0.0,0.0
hunger,1,6,1,3,0.0,0.0,0.0,0.0
inspect,1,6,1,3,0.0,0.0,0.0,0.0
dome,1,6,1,3,0.0,0.0,0.0,0.0
cape,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
grave,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
punter,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
honesti,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
chat,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
wright,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
auschwitz,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
safer,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
discont,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
phillip,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
goodby,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
unremittingli,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
elit,1,6,0,2,0.17609125905568124,0.17609125905568124,1.0565475543340874,0.0
stake,1,5,83,3,0.0,0.0,0.0,0.0
boom,1,5,45,3,0.0,0.0,0.0,0.0
monetari,1,5,27,3,0.0,0.0,0.0,0.0
trigger,1,5,21,3,0.0,0.0,0.0,0.0
acquir,1,5,18,3,0.0,0.0,0.0,0.0
ongo,1,5,15,3,0.0,0.0,0.0,0.0
extent,1,5,12,3,0.0,0.0,0.0,0.0
larger,1,5,12,3,0.0,0.0,0.0,0.0
cycl,1,5,7,3,0.0,0.0,0.0,0.0
toll,1,5,5,3,0.0,0.0,0.0,0.0
jacqu,1,5,5,3,0.0,0.0,0.0,0.0
madrid,1,5,4,3,0.0,0.0,0.0,0.0
alarm,1,5,4,3,0.0,0.0,0.0,0.0
premiership,1,5,4,3,0.0,0.0,0.0,0.0
kent,1,5,3,3,0.0,0.0,0.0,0.0
coastal,1,5,3,3,0.0,0.0,0.0,0.0
stagger,1,5,2,3,0.0,0.0,0.0,0.0
albania,1,5,2,3,0.0,0.0,0.0,0.0
suspici,1,5,2,3,0.0,0.0,0.0,0.0
epidem,1,5,2,3,0.0,0.0,0.0,0.0
modifi,1,5,2,3,0.0,0.0,0.0,0.0
mere,1,5,2,3,0.0,0.0,0.0,0.0
tank,1,5,2,3,0.0,0.0,0.0,0.0
shout,1,5,1,3,0.0,0.0,0.0,0.0
lean,1,5,1,3,0.0,0.0,0.0,0.0
heir,1,5,1,3,0.0,0.0,0.0,0.0
penni,1,5,1,3,0.0,0.0,0.0,0.0
ride,1,5,1,3,0.0,0.0,0.0,0.0
endors,1,5,1,3,0.0,0.0,0.0,0.0
meyer,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
antiwar,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
totalitarian,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
smear,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
zimbabw,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
firstli,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
betti,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
publicis,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
loyal,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
distinguish,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
nottingham,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
mug,1,5,0,2,0.17609125905568124,0.17609125905568124,0.8804562952784062,0.0
maker,1,4,59,3,0.0,0.0,0.0,0.0
deliveri,1,4,16,3,0.0,0.0,0.0,0.0
uncertainti,1,4,16,3,0.0,0.0,0.0,0.0
nationwid,1,4,13,3,0.0,0.0,0.0,0.0
rescu,1,4,12,3,0.0,0.0,0.0,0.0
curb,1,4,10,3,0.0,0.0,0.0,0.0
deterior,1,4,8,3,0.0,0.0,0.0,0.0
narrow,1,4,7,3,0.0,0.0,0.0,0.0
soviet,1,4,5,3,0.0,0.0,0.0,0.0
inadequ,1,4,5,3,0.0,0.0,0.0,0.0
pattern,1,4,4,3,0.0,0.0,0.0,0.0
scope,1,4,4,3,0.0,0.0,0.0,0.0
function,1,4,4,3,0.0,0.0,0.0,0.0
subsidis,1,4,3,3,0.0,0.0,0.0,0.0
clearanc,1,4,3,3,0.0,0.0,0.0,0.0
fairli,1,4,3,3,0.0,0.0,0.0,0.0
length,1,4,3,3,0.0,0.0,0.0,0.0
disguis,1,4,3,3,0.0,0.0,0.0,0.0
publicli,1,4,3,3,0.0,0.0,0.0,0.0
lengthi,1,4,3,3,0.0,0.0,0.0,0.0
wrongli,1,4,2,3,0.0,0.0,0.0,0.0
sail,1,4,2,3,0.0,0.0,0.0,0.0
clariti,1,4,2,3,0.0,0.0,0.0,0.0
notion,1,4,2,3,0.0,0.0,0.0,0.0
friendli,1,4,2,3,0.0,0.0,0.0,0.0
pollut,1,4,1,3,0.0,0.0,0.0,0.0
assert,1,4,1,3,0.0,0.0,0.0,0.0
doom,1,4,1,3,0.0,0.0,0.0,0.0
herald,1,4,1,3,0.0,0.0,0.0,0.0
overcrowd,1,4,1,3,0.0,0.0,0.0,0.0
distort,1,4,1,3,0.0,0.0,0.0,0.0
sake,1,4,1,3,0.0,0.0,0.0,0.0
gender,1,4,1,3,0.0,0.0,0.0,0.0
valley,1,4,1,3,0.0,0.0,0.0,0.0
miseri,1,4,1,3,0.0,0.0,0.0,0.0
youngster,1,4,1,3,0.0,0.0,0.0,0.0
plough,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
aggrav,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
arrog,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
pet,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
misjudg,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
standbi,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
waverley,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
dilemma,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
vocifer,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
rejoin,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
secondli,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
spectat,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
roman,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
somerset,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
hodg,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
alien,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
inspector,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
kimberli,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
interf,1,4,0,2,0.17609125905568124,0.17609125905568124,0.704365036222725,0.0
retail,1,3,111,3,0.0,0.0,0.0,0.0
sri,1,3,43,3,0.0,0.0,0.0,0.0
privatis,1,3,21,3,0.0,0.0,0.0,0.0
rapid,1,3,18,3,0.0,0.0,0.0,0.0
robust,1,3,11,3,0.0,0.0,0.0,0.0
zone,1,3,10,3,0.0,0.0,0.0,0.0
portfolio,1,3,8,3,0.0,0.0,0.0,0.0
procedur,1,3,8,3,0.0,0.0,0.0,0.0
tie,1,3,8,3,0.0,0.0,0.0,0.0
brent,1,3,7,3,0.0,0.0,0.0,0.0
feed,1,3,7,3,0.0,0.0,0.0,0.0
unpaid,1,3,7,3,0.0,0.0,0.0,0.0
bare,1,3,6,3,0.0,0.0,0.0,0.0
shortterm,1,3,6,3,0.0,0.0,0.0,0.0
chao,1,3,6,3,0.0,0.0,0.0,0.0
bulk,1,3,5,3,0.0,0.0,0.0,0.0
expir,1,3,5,3,0.0,0.0,0.0,0.0
criteria,1,3,5,3,0.0,0.0,0.0,0.0
rent,1,3,4,3,0.0,0.0,0.0,0.0
republ,1,3,4,3,0.0,0.0,0.0,0.0
zero,1,3,4,3,0.0,0.0,0.0,0.0
dri,1,3,4,3,0.0,0.0,0.0,0.0
impli,1,3,4,3,0.0,0.0,0.0,0.0
underpin,1,3,4,3,0.0,0.0,0.0,0.0
sink,1,3,3,3,0.0,0.0,0.0,0.0
retreat,1,3,3,3,0.0,0.0,0.0,0.0
tini,1,3,3,3,0.0,0.0,0.0,0.0
stiff,1,3,3,3,0.0,0.0,0.0,0.0
romania,1,3,2,3,0.0,0.0,0.0,0.0
inequ,1,3,2,3,0.0,0.0,0.0,0.0
constantli,1,3,2,3,0.0,0.0,0.0,0.0
persuas,1,3,2,3,0.0,0.0,0.0,0.0
diagnos,1,3,2,3,0.0,0.0,0.0,0.0
tick,1,3,2,3,0.0,0.0,0.0,0.0
blight,1,3,2,3,0.0,0.0,0.0,0.0
boast,1,3,2,3,0.0,0.0,0.0,0.0
defiant,1,3,1,3,0.0,0.0,0.0,0.0
conveni,1,3,1,3,0.0,0.0,0.0,0.0
plug,1,3,1,3,0.0,0.0,0.0,0.0
poland,1,3,1,3,0.0,0.0,0.0,0.0
hostag,1,3,1,3,0.0,0.0,0.0,0.0
fluid,1,3,1,3,0.0,0.0,0.0,0.0
luxembourg,1,3,1,3,0.0,0.0,0.0,0.0
uturn,1,3,1,3,0.0,0.0,0.0,0.0
arbitrari,1,3,1,3,0.0,0.0,0.0,0.0
warmli,1,3,1,3,0.0,0.0,0.0,0.0
longstand,1,3,1,3,0.0,0.0,0.0,0.0
occup,1,3,1,3,0.0,0.0,0.0,0.0
stretch,1,3,1,3,0.0,0.0,0.0,0.0
casualti,1,3,1,3,0.0,0.0,0.0,0.0
congest,1,3,1,3,0.0,0.0,0.0,0.0
decisionmak,1,3,1,3,0.0,0.0,0.0,0.0
eager,1,3,1,3,0.0,0.0,0.0,0.0
remaind,1,3,1,3,0.0,0.0,0.0,0.0
ration,1,3,1,3,0.0,0.0,0.0,0.0
importantli,1,3,1,3,0.0,0.0,0.0,0.0
ranger,1,3,1,3,0.0,0.0,0.0,0.0
receipt,1,3,1,3,0.0,0.0,0.0,0.0
disapprov,1,3,1,3,0.0,0.0,0.0,0.0
petit,1,3,1,3,0.0,0.0,0.0,0.0
ditch,1,3,1,3,0.0,0.0,0.0,0.0
interrog,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
commemor,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
tap,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
blueprint,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
churchil,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
despair,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
dictat,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
raft,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
corpu,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
massacr,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
silenc,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
con,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
lancashir,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
stalin,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
furor,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
hypnot,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
backfir,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
hutch,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
gareth,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
cheat,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
proposit,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
shield,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
hearten,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
hutu,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
dissatisfi,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
neill,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
countless,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
winston,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
nowaday,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
interfer,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
seminar,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
lunch,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
connor,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
swept,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
whoever,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
hypocrisi,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
disorderli,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
prolifer,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
lament,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
clever,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
usl,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
rectifi,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
counterterror,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
intrus,1,3,0,2,0.17609125905568124,0.17609125905568124,0.5282737771670437,0.0
airlin,1,2,141,3,0.0,0.0,0.0,0.0
lanka,1,2,38,3,0.0,0.0,0.0,0.0
congress,1,2,26,3,0.0,0.0,0.0,0.0
ford,1,2,23,3,0.0,0.0,0.0,0.0
schroeder,1,2,16,3,0.0,0.0,0.0,0.0
costli,1,2,12,3,0.0,0.0,0.0,0.0
ft,1,2,11,3,0.0,0.0,0.0,0.0
disclos,1,2,10,3,0.0,0.0,0.0,0.0
widen,1,2,10,3,0.0,0.0,0.0,0.0
unchang,1,2,9,3,0.0,0.0,0.0,0.0
volatil,1,2,9,3,0.0,0.0,0.0,0.0
mexico,1,2,9,3,0.0,0.0,0.0,0.0
pharmaceut,1,2,9,3,0.0,0.0,0.0,0.0
pentagon,1,2,9,3,0.0,0.0,0.0,0.0
unclear,1,2,8,3,0.0,0.0,0.0,0.0
manipul,1,2,8,3,0.0,0.0,0.0,0.0
hardi,1,2,8,3,0.0,0.0,0.0,0.0
healthcar,1,2,7,3,0.0,0.0,0.0,0.0
gill,1,2,7,3,0.0,0.0,0.0,0.0
altogeth,1,2,7,3,0.0,0.0,0.0,0.0
ashley,1,2,7,3,0.0,0.0,0.0,0.0
formerli,1,2,7,3,0.0,0.0,0.0,0.0
upgrad,1,2,7,3,0.0,0.0,0.0,0.0
benchmark,1,2,7,3,0.0,0.0,0.0,0.0
dispos,1,2,6,3,0.0,0.0,0.0,0.0
chip,1,2,6,3,0.0,0.0,0.0,0.0
revel,1,2,6,3,0.0,0.0,0.0,0.0
lighter,1,2,5,3,0.0,0.0,0.0,0.0
newli,1,2,5,3,0.0,0.0,0.0,0.0
quak,1,2,5,3,0.0,0.0,0.0,0.0
catastroph,1,2,4,3,0.0,0.0,0.0,0.0
outdoor,1,2,4,3,0.0,0.0,0.0,0.0
slowli,1,2,4,3,0.0,0.0,0.0,0.0
mechan,1,2,4,3,0.0,0.0,0.0,0.0
misus,1,2,4,3,0.0,0.0,0.0,0.0
heel,1,2,3,3,0.0,0.0,0.0,0.0
shoulder,1,2,3,3,0.0,0.0,0.0,0.0
discourag,1,2,3,3,0.0,0.0,0.0,0.0
widerang,1,2,3,3,0.0,0.0,0.0,0.0
unnam,1,2,3,3,0.0,0.0,0.0,0.0
explan,1,2,3,3,0.0,0.0,0.0,0.0
queri,1,2,3,3,0.0,0.0,0.0,0.0
vicepresid,1,2,3,3,0.0,0.0,0.0,0.0
indict,1,2,3,3,0.0,0.0,0.0,0.0
loser,1,2,3,3,0.0,0.0,0.0,0.0
intact,1,2,3,3,0.0,0.0,0.0,0.0
tool,1,2,3,3,0.0,0.0,0.0,0.0
abid,1,2,3,3,0.0,0.0,0.0,0.0
self,1,2,2,3,0.0,0.0,0.0,0.0
parallel,1,2,2,3,0.0,0.0,0.0,0.0
durham,1,2,2,3,0.0,0.0,0.0,0.0
caller,1,2,2,3,0.0,0.0,0.0,0.0
aftermath,1,2,2,3,0.0,0.0,0.0,0.0
businessman,1,2,2,3,0.0,0.0,0.0,0.0
seventi,1,2,2,3,0.0,0.0,0.0,0.0
latter,1,2,2,3,0.0,0.0,0.0,0.0
broader,1,2,2,3,0.0,0.0,0.0,0.0
prohibit,1,2,2,3,0.0,0.0,0.0,0.0
cafe,1,2,2,3,0.0,0.0,0.0,0.0
familiar,1,2,2,3,0.0,0.0,0.0,0.0
realist,1,2,2,3,0.0,0.0,0.0,0.0
tighter,1,2,1,3,0.0,0.0,0.0,0.0
hack,1,2,1,3,0.0,0.0,0.0,0.0
claw,1,2,1,3,0.0,0.0,0.0,0.0
outgo,1,2,1,3,0.0,0.0,0.0,0.0
attain,1,2,1,3,0.0,0.0,0.0,0.0
plight,1,2,1,3,0.0,0.0,0.0,0.0
freelanc,1,2,1,3,0.0,0.0,0.0,0.0
scath,1,2,1,3,0.0,0.0,0.0,0.0
commonwealth,1,2,1,3,0.0,0.0,0.0,0.0
whittl,1,2,1,3,0.0,0.0,0.0,0.0
rice,1,2,1,3,0.0,0.0,0.0,0.0
intim,1,2,1,3,0.0,0.0,0.0,0.0
quo,1,2,1,3,0.0,0.0,0.0,0.0
dig,1,2,1,3,0.0,0.0,0.0,0.0
roch,1,2,1,3,0.0,0.0,0.0,0.0
descend,1,2,1,3,0.0,0.0,0.0,0.0
bang,1,2,1,3,0.0,0.0,0.0,0.0
therebi,1,2,1,3,0.0,0.0,0.0,0.0
profoundli,1,2,1,3,0.0,0.0,0.0,0.0
pursuit,1,2,1,3,0.0,0.0,0.0,0.0
proven,1,2,1,3,0.0,0.0,0.0,0.0
dear,1,2,1,3,0.0,0.0,0.0,0.0
smuggl,1,2,1,3,0.0,0.0,0.0,0.0
perpetu,1,2,1,3,0.0,0.0,0.0,0.0
coin,1,2,1,3,0.0,0.0,0.0,0.0
corner,1,2,1,3,0.0,0.0,0.0,0.0
grandchildren,1,2,1,3,0.0,0.0,0.0,0.0
presum,1,2,1,3,0.0,0.0,0.0,0.0
gratuit,1,2,1,3,0.0,0.0,0.0,0.0
counsel,1,2,1,3,0.0,0.0,0.0,0.0
fellowship,1,2,1,3,0.0,0.0,0.0,0.0
hazard,1,2,1,3,0.0,0.0,0.0,0.0
refund,1,2,1,3,0.0,0.0,0.0,0.0
clone,1,2,0,2,0.17609125905568124,0.17609125905568124,0.3521825181113625,0.0
applaus,1,2,0,2,0.17609125905568124,0.17609125905568124,0.3521825181113625,0.0
terroris,1,2,0,2,0.17609125905568124,0.17609125905568124,0.3521825181113625,0.0
